anio,date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR,WDR_E,WDR_N,WDR_NE,WDR_NO,WDR_O,WDR_S,WDR_SE,WDR_SO
2024,2024-01-18 17:00:00,0.621,14.6,30.1,43.9,44.3,150.0,,728.0,0.0,22.0,,0.171,26.6,12.0,65.0,0,0,1,0,0,0,0,0
2024,2024-01-18 18:00:00,0.563,13.1,27.7,40.1,34.8,102.0,,728.0,0.0,30.0,,0.069,23.4,9.1,67.0,0,0,1,0,0,0,0,0
2024,2024-01-18 19:00:00,0.612,12.1,34.5,45.7,24.5,101.0,,729.0,0.0,38.0,,0.003,20.2,6.5,74.0,1,0,0,0,0,0,0,0
2024,2024-01-18 20:00:00,0.56,11.5,18.8,29.7,29.4,97.0,,730.0,0.0,49.0,,0.0,17.2,3.4,97.0,1,0,0,0,0,0,0,0
2024,2024-01-18 21:00:00,0.755,37.8,28.4,65.4,11.5,55.0,,731.0,0.0,58.0,,0.0,14.7,4.3,264.0,0,0,0,0,1,0,0,0
2024,2024-01-18 22:00:00,0.901,51.7,38.4,88.9,3.0,113.0,,731.0,0.0,64.0,,0.0,12.8,4.6,245.0,0,0,0,0,0,0,0,1
2024,2024-01-18 23:00:00,0.889,45.8,37.3,82.0,2.8,129.0,,732.0,0.0,69.0,,0.0,12.1,3.0,253.0,0,0,0,0,1,0,0,0
2024,2024-01-19 00:00:00,0.956,68.7,32.8,100.4,2.8,118.0,,732.0,0.0,71.0,,0.0,11.5,4.8,250.0,0,0,0,0,1,0,0,0
2024,2024-01-19 01:00:00,1.078,96.5,36.0,131.4,3.0,136.0,,732.0,0.0,70.0,,0.0,11.6,3.9,266.0,0,0,0,0,1,0,0,0
2024,2024-01-19 02:00:00,1.286,147.9,38.4,185.6,2.8,122.0,,731.0,0.0,72.0,,0.0,10.8,5.3,257.0,0,0,0,0,1,0,0,0
2024,2024-01-19 03:00:00,0.927,77.5,36.4,112.8,3.1,165.0,,731.0,0.0,70.0,,0.0,10.3,6.1,252.0,0,0,0,0,1,0,0,0
2024,2024-01-19 04:00:00,0.848,60.0,37.0,95.7,2.9,122.0,,732.0,0.0,69.0,,0.0,10.4,5.8,261.0,0,0,0,0,1,0,0,0
2024,2024-01-19 05:00:00,0.758,40.2,33.3,72.4,2.8,118.0,,732.0,0.0,71.0,,0.0,9.6,5.5,251.0,0,0,0,0,1,0,0,0
2024,2024-01-19 06:00:00,0.729,48.7,34.4,82.0,2.8,93.0,,732.0,0.0,71.0,,0.0,9.4,,,0,0,0,0,0,0,0,0
2024,2024-01-19 07:00:00,0.831,62.1,31.9,93.0,3.0,117.0,,733.0,0.0,74.0,,0.0,8.4,6.4,260.0,0,0,0,0,1,0,0,0
2024,2024-01-19 08:00:00,1.273,137.5,32.7,169.2,3.4,162.0,,734.0,0.0,78.0,,0.008,7.7,4.4,267.0,0,0,0,0,1,0,0,0
2024,2024-01-19 09:00:00,0.847,55.4,27.6,82.0,6.1,236.0,,735.0,0.0,62.0,,0.133,11.0,5.3,309.0,0,0,0,1,0,0,0,0
2024,2024-01-19 10:00:00,0.899,47.3,30.4,76.6,10.0,158.0,,735.0,0.0,43.0,,0.309,16.8,4.4,264.0,0,0,0,0,1,0,0,0
2024,2024-01-19 11:00:00,0.629,25.2,24.9,49.2,26.3,156.0,,736.0,0.0,32.0,,0.467,20.7,6.3,240.0,0,0,0,0,0,0,0,1
2024,2024-01-19 12:00:00,0.51,17.1,17.6,34.1,41.1,81.0,,736.0,0.0,31.0,,0.577,22.4,9.9,211.0,0,0,0,0,0,0,0,1
2024,2024-01-19 13:00:00,0.48,14.1,12.6,26.0,50.2,50.0,,736.0,0.0,31.0,,0.623,23.3,11.0,256.0,0,0,0,0,1,0,0,0
